target_id,date_id,customer_id,product_id,target_quantity,target_amount
5396,1613,84,10,161,37585.31
5397,1613,36,26,326,18800.98
5398,1613,37,22,288,24773.2
5399,1613,46,26,250,11692.6
5400,1613,169,10,435,14166.96
5401,1643,180,19,175,8890.5
5402,1643,17,22,213,30748.46
5403,1643,117,6,287,23818.78
5404,1643,23,36,107,43283.74
5405,1643,13,14,57,31653.26
5406,1643,61,25,242,16524.87
5407,1643,1,25,64,15698.41
5408,1643,43,10,112,7376.32
5409,1643,72,1,74,34888.43
5410,1643,77,18,83,28681.2
5411,1643,174,15,113,5891.05
5412,1643,80,5,137,9259.68
5413,1643,146,5,156,16796.4
5414,1643,109,19,229,13885.44
5415,1643,63,2,276,22137.19
5416,1643,131,14,434,42800.22
5417,1643,44,33,84,22200.51
5418,1643,14,7,237,17171.61
5419,1643,79,3,217,15124.86
5420,1643,107,12,52,33337.82
5421,1643,112,22,487,47171.0
5422,1643,30,32,295,15935.72
5423,1643,144,9,140,29853.41
5424,1643,106,8,97,32825.0
5425,1643,33,33,397,28549.42
5426,1643,118,34,386,31302.41
5427,1643,121,31,193,32232.34
5428,1643,89,22,156,8920.81
5429,1643,38,24,65,25994.32
5430,1643,100,14,221,28030.05
5431,1643,59,14,61,18563.68
5432,1643,89,17,78,43056.64
5433,1643,153,27,176,7427.26
5434,1643,115,2,441,7707.81
5435,1643,73,25,473,21807.14
5436,1643,115,5,281,40341.57
5437,1643,169,24,150,18428.8
5438,1643,175,14,133,44045.54
5439,1643,48,6,353,27793.54
5440,1643,52,18,380,30524.39
5441,1643,137,1,423,30488.39
5442,1643,131,19,398,43449.77
5443,1643,36,7,486,31094.23
5444,1643,1,26,453,5139.33
5445,1643,30,12,167,49993.38
5446,1643,90,19,323,13237.66
5447,1643,108,24,206,36849.1
5448,1643,73,4,59,27215.82
5449,1643,148,24,280,12465.77
5450,1643,194,24,336,47228.96
5451,1643,135,7,217,11211.69
5452,1643,134,17,291,17740.51
5453,1643,73,17,269,39479.14
5454,1643,3,6,115,24180.39
5455,1643,187,21,251,22092.71
5456,1643,19,1,385,8251.28
5457,1643,180,19,93,17811.27
5458,1643,12,34,315,11449.27
5459,1643,156,29,362,14616.07
5460,1643,169,22,69,20306.86
5461,1643,2,10,301,14888.86
5462,1643,194,2,189,17903.72
5463,1643,125,33,437,26738.66
5464,1643,169,21,105,30799.76
5465,1643,76,11,321,26413.3
5466,1643,11,35,155,21897.1
5467,1643,61,14,420,41051.25
5468,1643,33,24,205,47650.54
5469,1643,113,25,202,11509.86
5470,1643,7,35,51,18541.27
5471,1643,104,20,202,5951.91
5472,1643,161,26,392,31787.86
5473,1643,100,20,271,22954.01
5474,1643,50,4,156,7348.83
5475,1643,53,4,422,26516.03
5476,1643,140,21,111,5157.88
5477,1643,145,1,284,48844.88
5478,1643,182,34,181,31195.56
5479,1643,188,34,479,13748.0
5480,1643,58,21,393,9627.04
5481,1643,28,31,112,41860.22
5482,1643,113,2,99,13265.9
5483,1643,160,32,234,15059.68
5484,1643,60,3,176,49122.36
5485,1643,47,8,252,43316.68
5486,1643,58,3,342,22106.91
5487,1643,48,36,320,28503.67
5488,1643,116,35,132,29840.6
5489,1643,64,7,235,40373.71
5490,1643,76,6,210,10738.19
5491,1643,159,24,316,32360.57
5492,1643,153,5,69,10321.99
5493,1643,105,13,128,49406.63
5494,1643,12,3,165,7676.92
5495,1643,189,24,312,11763.82
5496,1643,139,24,126,21226.35
5497,1643,164,30,117,28181.33
5498,1643,151,10,84,13187.47
5499,1643,179,24,467,34524.19
5500,1643,127,16,393,10894.15
5501,1674,90,8,222,32919.0
5502,1674,54,21,428,27709.21
5503,1674,114,25,408,5952.39
5504,1674,169,20,153,18166.14
5505,1674,57,3,490,37717.41
5506,1674,162,27,146,30411.04
5507,1674,76,21,191,29781.46
5508,1674,28,27,72,38602.45
5509,1674,139,7,492,15758.83
5510,1674,98,1,462,17764.56
5511,1674,34,34,497,34523.37
5512,1674,185,23,209,35462.22
5513,1674,107,22,430,35102.83
5514,1674,158,32,433,14100.97
5515,1674,170,30,204,23562.54
5516,1674,51,14,416,44402.54
5517,1674,96,7,163,16804.33
5518,1674,35,1,135,48736.02
5519,1674,28,15,477,47943.21
5520,1674,80,36,62,45144.79
5521,1674,81,9,476,20577.8
5522,1674,196,11,418,43229.93
5523,1674,136,33,383,18714.68
5524,1674,76,22,66,9629.88
5525,1674,192,17,455,25638.35
5526,1674,124,23,310,16873.22
5527,1674,11,26,193,43629.05
5528,1674,36,5,404,46998.01
5529,1674,198,11,438,33620.05
5530,1674,36,23,395,18961.06
5531,1674,111,35,71,14881.81
5532,1674,30,1,235,26195.79
5533,1674,93,16,120,26552.32
5534,1674,130,23,202,5490.33
5535,1674,119,12,364,46994.54
5536,1674,43,5,377,12567.8
5537,1674,131,19,459,15477.68
5538,1674,180,30,309,15506.55
5539,1674,129,12,118,11243.68
5540,1674,26,30,342,40453.11
5541,1674,97,21,461,16559.88
5542,1674,164,16,120,40486.3
5543,1674,46,28,59,47673.73
5544,1674,21,13,225,22896.91
5545,1674,63,13,459,35863.04
5546,1674,142,33,158,43426.19
5547,1674,18,20,283,10305.51
5548,1674,115,7,69,28945.2
5549,1674,35,31,436,12382.53
5550,1674,12,13,350,14007.85
5551,1674,128,11,70,48205.07
5552,1674,84,27,177,21425.75
5553,1674,3,3,51,42733.43
5554,1674,124,35,242,37197.47
5555,1674,145,1,63,11404.12
5556,1674,191,12,288,21810.93
5557,1674,98,8,196,17479.0
5558,1674,134,10,175,33728.54
5559,1674,56,10,258,15131.91
5560,1674,13,10,365,29401.04
5561,1674,188,28,442,23837.91
5562,1674,35,8,104,22312.48
5563,1674,3,14,213,42027.51
5564,1674,55,9,203,31544.2
5565,1674,113,5,114,40170.44
5566,1674,10,27,371,23158.71
5567,1674,164,36,245,21966.39
5568,1674,44,20,301,25473.39
5569,1674,105,22,228,35414.55
5570,1674,112,24,306,26279.58
5571,1674,94,17,263,21247.43
5572,1674,14,36,476,32676.72
5573,1674,177,15,62,22489.68
5574,1674,25,14,145,5529.35
5575,1674,90,27,159,5078.7
5576,1674,77,36,136,22082.04
5577,1674,181,5,398,32653.2
5578,1674,138,24,458,47324.39
5579,1674,74,21,201,41510.81
5580,1674,142,6,467,43788.35
5581,1674,173,33,285,24633.85
5582,1674,178,10,356,44465.23
5583,1674,34,17,442,19972.59
5584,1674,89,8,51,10894.33
5585,1674,170,22,321,29431.5
5586,1674,76,12,77,31379.47
5587,1674,123,12,146,40614.53
5588,1674,117,18,409,12922.25
5589,1674,4,20,94,6399.61
5590,1674,168,11,336,17472.78
5591,1674,88,10,371,27677.71
5592,1674,5,31,434,38770.46
5593,1674,155,23,277,39687.07
5594,1674,155,3,127,20998.79
5595,1674,22,28,143,11726.8
5596,1674,38,16,324,37620.42
5597,1674,156,24,181,47160.19
5598,1674,86,25,120,45761.66
5599,1674,170,34,51,23477.96
5600,1674,76,21,474,18700.65
5601,1705,185,33,198,20853.06
5602,1705,173,6,261,21904.62
5603,1705,47,10,123,42039.48
5604,1705,25,7,325,9992.6
5605,1705,90,16,69,16323.21
5606,1705,110,8,118,13382.31
5607,1705,72,4,164,8319.25
5608,1705,142,26,138,43591.85
5609,1705,57,24,489,45403.22
5610,1705,194,23,455,18019.84
5611,1705,163,13,443,16868.91
5612,1705,8,6,321,22333.96
5613,1705,53,10,60,39997.22
5614,1705,131,27,471,5168.8
5615,1705,86,24,171,23699.54
5616,1705,15,32,378,39952.82
5617,1705,186,3,251,16767.01
5618,1705,137,5,97,35557.41
5619,1705,59,30,136,8170.97
5620,1705,180,25,490,22894.76
5621,1705,29,25,450,45941.43
5622,1705,181,2,394,42736.88
5623,1705,127,31,228,32548.56
5624,1705,56,17,100,7408.21
5625,1705,113,8,232,28379.4
5626,1705,47,36,489,33741.37
5627,1705,126,35,177,11166.1
5628,1705,26,13,58,44560.62
5629,1705,185,11,324,34227.18
5630,1705,125,26,447,26738.87
5631,1705,69,3,241,19036.11
5632,1705,198,1,103,19070.83
5633,1705,86,12,161,21915.17
5634,1705,83,10,303,30288.47
5635,1705,183,16,54,6883.8
5636,1705,200,17,421,32097.72
5637,1705,180,1,373,35809.96
5638,1705,72,11,444,26442.16
5639,1705,111,8,303,10118.41
5640,1705,33,4,394,22498.56
5641,1705,106,17,390,6679.89
5642,1705,16,9,163,44986.75
5643,1705,186,12,87,13325.82
5644,1705,96,34,202,16887.25
5645,1705,178,32,421,28287.13
5646,1705,171,30,432,33639.21
5647,1705,180,14,146,7753.9
5648,1705,102,11,358,36479.7
5649,1705,89,26,335,23377.14
5650,1705,193,27,286,42367.83
5651,1705,7,34,178,12823.06
5652,1705,23,2,362,22628.38
5653,1705,89,7,234,20087.4
5654,1705,23,16,105,31285.69
5655,1705,5,11,370,9204.02
5656,1705,166,10,247,5667.94
5657,1705,2,25,403,8856.4
5658,1705,48,25,445,13527.38
5659,1705,74,29,84,47429.72
5660,1705,57,8,438,37815.21
5661,1705,81,10,378,31493.81
5662,1705,72,34,402,20382.39
5663,1705,170,22,280,33705.51
5664,1705,151,2,324,7006.41
5665,1705,100,1,275,27193.54
5666,1705,183,17,482,41321.96
5667,1705,99,21,212,19614.2
5668,1705,179,25,469,43134.53
5669,1705,178,35,396,29971.36
5670,1705,99,15,395,11374.74
5671,1705,70,16,133,20299.93
5672,1705,102,18,368,11194.46
5673,1705,86,15,214,21967.9
5674,1705,72,26,51,30874.76
5675,1705,120,33,197,34248.69
5676,1705,23,20,140,10705.97
5677,1705,200,2,145,11475.85
5678,1705,121,21,468,32420.06
5679,1705,135,27,195,31173.9
5680,1705,131,13,171,47626.31
5681,1705,167,14,99,11803.56
5682,1705,80,14,314,38719.67
5683,1705,184,25,225,39608.28
5684,1705,172,8,414,34126.97
5685,1705,25,26,241,9390.13
5686,1705,95,15,420,22710.37
5687,1705,153,12,161,19246.42
5688,1705,155,21,354,48146.61
5689,1705,83,16,198,9241.03
5690,1705,75,24,57,20902.28
5691,1705,46,36,354,26204.4
5692,1705,170,30,128,5816.01
5693,1705,150,13,411,36126.74
5694,1705,87,9,101,47178.33
5695,1705,135,23,281,41960.56
5696,1705,169,18,86,47167.22
5697,1705,148,1,365,25851.18
5698,1705,8,17,461,20417.25
5699,1705,39,23,116,30377.9
5700,1705,116,35,419,37224.12
5701,1735,87,5,395,31567.06
5702,1735,44,6,264,45558.48
5703,1735,70,27,114,20821.61
5704,1735,72,34,184,26203.9
5705,1735,109,9,455,37741.91
5706,1735,25,18,204,31645.51
5707,1735,150,28,51,32847.55
5708,1735,33,28,93,30913.09
5709,1735,165,8,488,21485.8
5710,1735,174,24,157,40826.73
5711,1735,15,15,486,48541.83
5712,1735,168,1,243,34755.44
5713,1735,198,35,88,15316.55
5714,1735,146,26,197,48373.4
5715,1735,73,22,338,7811.98
5716,1735,5,6,266,44611.36
5717,1735,161,19,296,30966.37
5718,1735,161,12,494,10695.85
5719,1735,162,36,144,33448.73
5720,1735,22,29,61,39771.9
5721,1735,87,36,424,25492.69
5722,1735,116,10,431,35789.05
5723,1735,125,31,409,33809.37
5724,1735,23,27,285,34925.84
5725,1735,139,15,106,49718.6
5726,1735,73,21,67,47190.11
5727,1735,94,11,383,33730.34
5728,1735,141,10,91,9260.2
5729,1735,54,3,59,48437.09
5730,1735,153,25,341,49407.64
5731,1735,182,36,370,20634.22
5732,1735,86,3,96,47928.56
5733,1735,71,13,425,16964.08
5734,1735,16,33,108,46125.25
5735,1735,139,12,87,37713.73
5736,1735,189,12,233,30687.8
5737,1735,16,21,427,41967.75
5738,1735,189,31,147,15855.64
5739,1735,152,26,157,14353.18
5740,1735,66,12,221,18930.23
5741,1735,117,9,87,44277.43
5742,1735,192,4,210,48919.95
5743,1735,80,25,296,22697.26
5744,1735,172,19,354,47659.36
5745,1735,4,18,63,25651.13
5746,1735,199,30,63,34797.52
5747,1735,17,4,274,23488.83
5748,1735,184,17,257,43171.67
5749,1735,138,8,424,30917.3
5750,1735,33,8,215,38854.29
5751,1735,35,8,331,49263.5
5752,1735,75,13,381,34685.91
5753,1735,122,19,327,6108.51
5754,1735,25,32,452,20821.98
5755,1735,102,19,77,10692.8
5756,1735,72,25,133,5601.15
5757,1735,51,21,451,26907.89
5758,1735,145,4,270,13581.17
5759,1735,122,36,435,49326.8
5760,1735,51,25,374,39504.79
5761,1735,37,13,194,42965.87
5762,1735,193,12,436,47004.62
5763,1735,48,9,483,43057.47
5764,1735,121,24,78,33791.39
5765,1735,31,28,449,48771.17
5766,1735,175,15,219,41524.97
5767,1735,8,36,208,44333.37
5768,1735,130,6,443,49930.22
5769,1735,74,33,494,44105.25
5770,1735,86,16,324,35231.67
5771,1735,37,18,218,38468.34
5772,1735,153,31,248,37866.39
5773,1735,80,35,492,38648.79
5774,1735,80,15,220,38315.63
5775,1735,152,25,284,19677.97
5776,1735,183,28,493,49009.57
5777,1735,72,20,333,43734.51
5778,1735,38,11,292,24506.96
5779,1735,170,13,165,35722.43
5780,1735,157,11,69,35715.43
5781,1735,110,20,258,25570.57
5782,1735,148,20,396,38751.83
5783,1735,111,3,489,43662.74
5784,1735,113,15,272,31300.43
5785,1735,94,26,447,37340.13
5786,1735,106,12,98,46556.93
5787,1735,175,26,484,49516.65
5788,1735,2,14,384,7610.77
5789,1735,135,6,454,13609.56
5790,1735,82,14,138,47436.92
5791,1735,101,5,223,21319.17
5792,1735,75,14,445,28798.24
5793,1735,122,30,490,23103.17
5794,1735,19,14,97,35240.19
5795,1735,104,32,113,46215.15
5796,1735,51,7,199,45996.33
5797,1735,19,27,188,9854.68
5798,1735,45,24,153,47416.69
5799,1735,53,27,73,45256.67
5800,1735,186,3,78,47950.86
5801,1766,43,36,250,10215.69
5802,1766,37,23,118,20290.46
5803,1766,45,13,135,23568.31
5804,1766,195,34,261,45968.49
5805,1766,181,25,386,43695.55
5806,1766,200,36,327,5565.47
5807,1766,48,12,173,28217.1
5808,1766,77,10,434,37960.52
5809,1766,155,17,254,13928.85
5810,1766,166,13,162,44531.16
5811,1766,149,32,84,34599.63
5812,1766,94,20,346,40047.03
5813,1766,129,36,248,33197.83
5814,1766,2,15,171,35182.68
5815,1766,124,2,249,47802.52
5816,1766,49,2,193,11441.05
5817,1766,17,21,79,38723.14
5818,1766,106,31,489,48587.18
5819,1766,98,1,338,7967.96
5820,1766,60,8,144,24483.66
5821,1766,103,8,147,13561.22
5822,1766,155,27,140,25733.36
5823,1766,110,1,203,34530.4
5824,1766,190,8,192,15792.76
5825,1766,188,6,107,46101.37
5826,1766,120,5,447,11369.59
5827,1766,168,33,103,47233.67
5828,1766,52,4,404,12187.78
5829,1766,68,35,111,23006.08
5830,1766,61,17,119,23851.8
5831,1766,196,12,56,35602.58
5832,1766,63,33,137,21838.5
5833,1766,52,18,84,11648.0
5834,1766,50,9,169,6779.16
5835,1766,33,5,127,6610.67
5836,1766,31,13,212,42756.02
5837,1766,85,4,421,5453.27
5838,1766,157,24,74,38413.86
5839,1766,114,16,450,19566.32
5840,1766,60,33,361,7022.53
5841,1766,167,1,499,16343.3
5842,1766,36,20,244,45193.14
5843,1766,68,12,454,35812.82
5844,1766,197,12,333,42195.69
5845,1766,169,21,356,36714.96
5846,1766,100,32,436,34823.97
5847,1766,148,25,75,22227.05
5848,1766,193,12,101,47985.5
5849,1766,89,10,180,38365.18
5850,1766,77,24,445,20577.41
5851,1766,18,11,261,25446.83
5852,1766,149,32,79,48033.78
5853,1766,21,18,215,25786.75
5854,1766,179,7,414,32851.61
5855,1766,72,17,334,9379.3
5856,1766,100,21,83,34294.66
5857,1766,194,4,184,47081.24
5858,1766,156,19,412,23954.16
5859,1766,65,3,101,29716.63
5860,1766,66,21,370,10762.74
5861,1766,53,6,360,23065.84
5862,1766,33,9,310,9407.89
5863,1766,151,27,124,38479.21
5864,1766,33,30,225,16930.67
5865,1766,109,31,442,39247.14
5866,1766,64,24,231,45082.3
5867,1766,37,6,346,45768.96
5868,1766,143,19,91,22907.21
5869,1766,164,32,496,9107.82
5870,1766,76,6,454,37898.0
5871,1766,199,21,50,12189.51
5872,1766,176,22,344,35909.42
5873,1766,147,13,360,9653.52
5874,1766,161,16,271,24741.91
5875,1766,195,19,79,37712.46
5876,1766,112,20,499,22454.44
5877,1766,30,29,284,44583.62
5878,1766,40,35,432,49743.49
5879,1766,101,33,252,18755.18
5880,1766,13,6,467,23456.6
5881,1766,33,36,422,14719.67
5882,1766,47,35,106,42371.79
5883,1766,174,28,409,6616.15
5884,1766,138,1,363,44493.16
5885,1766,28,26,426,37065.06
5886,1766,114,12,288,35770.6
5887,1766,178,3,150,8546.45
5888,1766,38,27,399,22915.99
5889,1766,37,1,433,19141.84
5890,1766,81,29,63,7289.28
5891,1766,130,27,371,15855.65
5892,1766,24,28,221,49644.37
5893,1766,193,18,130,22072.7
5894,1766,144,36,303,14894.91
5895,1766,48,11,117,25072.89
5896,1766,71,12,275,42633.89
5897,1766,49,20,282,25904.86
5898,1766,18,33,230,28312.01
5899,1766,10,19,261,33987.01
5900,1766,44,22,213,24061.45
5901,1796,69,7,498,40509.81
5902,1796,145,27,273,17807.36
5903,1796,29,1,239,36392.6
5904,1796,89,11,183,24298.15
5905,1796,71,31,433,45449.16
5906,1796,68,23,89,44314.8
5907,1796,109,26,150,48255.73
5908,1796,195,4,168,41713.67
5909,1796,56,14,383,12632.57
5910,1796,18,31,296,5644.32
5911,1796,88,1,385,28608.96
5912,1796,189,21,85,26767.51
5913,1796,167,28,121,24420.74
5914,1796,90,34,165,18662.89
5915,1796,27,28,292,14612.65
5916,1796,122,34,79,41618.32
5917,1796,9,7,119,28915.92
5918,1796,85,21,395,7093.18
5919,1796,199,25,451,10121.59
5920,1796,35,32,354,10106.24
5921,1796,26,27,405,42464.45
5922,1796,16,9,146,39898.05
5923,1796,6,4,387,7410.66
5924,1796,42,24,400,5270.6
5925,1796,120,31,176,46607.03
5926,1796,81,28,340,46089.9
5927,1796,89,18,63,23454.16
5928,1796,11,27,397,7209.7
5929,1796,92,34,373,34047.42
5930,1796,120,21,273,37125.66
5931,1796,55,34,61,17111.53
5932,1796,131,35,211,9607.25
5933,1796,182,27,142,10335.86
5934,1796,183,31,182,22559.6
5935,1796,44,16,164,19465.45
5936,1796,130,36,271,18667.5
5937,1796,190,36,288,5412.66
5938,1796,165,29,166,19084.31
5939,1796,153,16,438,43648.83
5940,1796,81,35,172,24726.84
5941,1796,137,6,363,41264.45
5942,1796,194,32,410,20796.04
5943,1796,124,14,435,29442.95
5944,1796,90,16,59,31574.92
5945,1796,162,19,424,6510.28
5946,1796,110,22,473,25020.49
5947,1796,114,31,494,7715.27
5948,1796,107,5,78,25495.94
5949,1796,159,31,299,16475.08
5950,1796,16,6,213,32411.15
5951,1796,50,21,285,29951.18
5952,1796,119,9,199,27742.51
5953,1796,177,25,70,38545.23
5954,1796,125,16,159,23043.79
5955,1796,171,10,347,40669.23
5956,1796,13,24,381,9345.73
5957,1796,116,21,365,26858.01
5958,1796,95,36,336,7882.0
5959,1796,86,3,442,25462.25
5960,1796,52,24,141,41915.05
5961,1796,56,25,454,10380.46
5962,1796,132,9,288,40904.41
5963,1796,101,34,73,41119.68
5964,1796,164,30,106,7738.18
5965,1796,155,33,446,46503.99
5966,1796,67,19,356,12757.09
5967,1796,178,2,91,27496.16
5968,1796,108,35,352,23140.34
5969,1796,40,35,446,41994.42
5970,1796,47,17,262,18836.57
5971,1796,183,7,184,19832.3
5972,1796,111,18,162,28683.65
5973,1796,91,25,75,19887.66
5974,1796,92,4,426,43438.48
5975,1796,68,33,491,34396.0
5976,1796,150,33,376,25494.51
5977,1796,101,1,456,22351.47
5978,1796,148,36,349,42391.69
5979,1796,145,19,376,44469.87
5980,1796,106,16,141,19136.38
5981,1796,57,8,217,33184.67
5982,1796,145,3,57,46819.54
5983,1796,43,3,126,49968.57
5984,1796,75,22,168,5947.96
5985,1796,126,33,129,39386.11
5986,1796,58,29,453,36122.13
5987,1796,8,4,378,26359.65
5988,1796,119,10,312,11501.15
5989,1796,85,1,218,45597.56
5990,1796,65,7,320,17861.92
5991,1796,86,34,351,46452.77
5992,1796,2,15,318,26783.51
5993,1796,86,31,335,20621.37
5994,1796,135,6,363,32745.64
5995,1796,69,31,70,14309.05
5996,1796,91,4,404,43582.59
5997,1796,113,14,341,48260.22
5998,1796,191,10,426,43934.32
5999,1796,146,36,95,43808.77
6000,1796,9,21,204,8090.08
6001,1827,139,32,228,18135.21
6002,1827,129,28,305,13489.37
6003,1827,154,6,462,41903.92
6004,1827,118,5,263,34347.14
6005,1827,150,36,188,49145.98
6006,1827,8,23,67,29161.53
6007,1827,102,4,356,28387.49
6008,1827,180,29,197,47465.76
6009,1827,101,34,468,34902.26
6010,1827,40,11,251,15597.9
6011,1827,147,21,302,25589.0
6012,1827,126,23,210,46964.17
6013,1827,123,36,208,25429.85
6014,1827,181,25,220,28465.99
6015,1827,61,27,197,20118.02
6016,1827,88,36,76,38540.99
6017,1827,94,31,441,34591.41
6018,1827,1,13,270,20628.49
6019,1827,20,29,322,15489.53
6020,1827,146,28,209,23576.62
6021,1827,49,16,387,14223.85
6022,1827,39,2,106,27494.12
6023,1827,56,23,464,10461.41
6024,1827,15,21,357,26678.69
6025,1827,25,10,234,15480.81
6026,1827,128,8,442,28205.7
6027,1827,191,11,230,7214.74
6028,1827,89,13,119,47791.61
6029,1827,188,2,492,45769.35
6030,1827,140,3,366,5391.0
6031,1827,3,11,381,19559.51
6032,1827,154,22,363,6039.89
6033,1827,137,36,266,31567.29
6034,1827,114,15,133,35783.9
6035,1827,191,10,384,15767.13
6036,1827,43,25,222,18459.4
6037,1827,38,22,303,14548.17
6038,1827,191,6,148,23665.52
6039,1827,192,11,331,16697.74
6040,1827,19,2,204,30754.6
6041,1827,107,5,323,42256.25
6042,1827,91,1,82,43920.7
6043,1827,40,34,66,22051.66
6044,1827,99,9,236,28854.52
6045,1827,95,3,318,19611.95
6046,1827,56,22,205,43391.53
6047,1827,10,4,325,19344.95
6048,1827,190,7,473,9606.74
6049,1827,198,23,424,11584.05
6050,1827,49,16,418,27791.55
6051,1827,84,26,318,48461.97
6052,1827,75,1,395,28560.14
6053,1827,128,21,405,5587.36
6054,1827,114,20,468,7339.91
6055,1827,102,13,255,46125.39
6056,1827,158,7,311,13992.11
6057,1827,187,35,195,16519.12
6058,1827,22,28,99,44389.87
6059,1827,14,5,370,28771.38
6060,1827,105,15,257,31230.95
6061,1827,23,17,126,35163.77
6062,1827,120,23,113,26893.39
6063,1827,31,14,308,30393.88
6064,1827,131,19,241,8466.39
6065,1827,112,15,296,12302.25
6066,1827,82,9,234,31255.65
6067,1827,34,14,117,27331.58
6068,1827,1,17,277,33296.51
6069,1827,146,12,157,16334.65
6070,1827,162,18,83,42312.13
6071,1827,71,34,62,33820.18
6072,1827,187,9,144,48666.22
6073,1827,30,35,87,11459.67
6074,1827,17,36,251,6314.29
6075,1827,145,34,319,14211.26
6076,1827,159,6,173,48121.29
6077,1827,32,36,410,11603.24
6078,1827,34,10,134,30180.99
6079,1827,27,7,398,28693.5
6080,1827,117,30,200,12139.09
6081,1827,132,19,351,18869.59
6082,1827,35,8,70,12284.84
6083,1827,41,15,314,12977.26
6084,1827,23,25,260,11264.75
6085,1827,24,15,346,42844.32
6086,1827,151,27,225,5723.52
6087,1827,176,34,239,41301.47
6088,1827,186,33,366,31574.02
6089,1827,97,28,480,10257.1
6090,1827,39,12,60,43508.56
6091,1827,108,9,399,38231.0
6092,1827,186,36,159,39430.45
6093,1827,7,16,58,32510.78
6094,1827,83,31,163,49449.38
6095,1827,140,23,125,39727.73
6096,1827,138,2,199,7781.7
6097,1827,58,36,479,6680.13
6098,1827,61,33,284,36896.35
6099,1827,114,33,332,7563.05
6100,1827,91,17,483,12837.8
6101,1858,176,32,233,26031.74
6102,1858,55,33,86,18208.56
6103,1858,104,36,326,35364.1
6104,1858,161,6,106,45273.55
6105,1858,33,7,103,44293.75
6106,1858,149,32,225,18826.33
6107,1858,180,2,293,22740.97
6108,1858,25,11,242,36903.34
6109,1858,13,10,488,33939.46
6110,1858,84,20,220,18666.62
6111,1858,56,10,355,5720.8
6112,1858,74,18,139,44854.22
6113,1858,159,31,448,22369.12
6114,1858,152,36,137,8246.95
6115,1858,5,15,298,41632.62
6116,1858,14,17,321,36222.49
6117,1858,3,31,496,14844.42
6118,1858,114,31,363,38830.76
6119,1858,43,9,428,20862.31
6120,1858,8,25,99,7726.81
6121,1858,63,14,85,48259.97
6122,1858,165,30,154,30944.25
6123,1858,64,24,467,23809.91
6124,1858,125,13,468,43125.07
6125,1858,53,33,268,49264.09
6126,1858,131,1,180,43355.61
6127,1858,28,16,336,34784.89
6128,1858,184,5,488,31161.33
6129,1858,69,5,321,24239.87
6130,1858,190,3,376,8444.18
6131,1858,105,36,305,38832.16
6132,1858,25,13,80,35783.2
6133,1858,65,29,233,25876.78
6134,1858,88,23,489,42085.09
6135,1858,66,1,463,38167.38
6136,1858,131,18,176,33447.96
6137,1858,43,19,499,48837.82
6138,1858,67,9,282,38879.0
6139,1858,157,34,202,8379.68
6140,1858,17,7,338,35563.6
6141,1858,4,12,239,19410.31
6142,1858,27,22,241,28692.69
6143,1858,109,20,367,9200.86
6144,1858,192,14,355,45761.16
6145,1858,13,24,244,33668.19
6146,1858,44,6,69,45308.51
6147,1858,3,31,171,48808.91
6148,1858,11,34,479,26883.17
6149,1858,47,3,257,26686.56
6150,1858,131,3,127,6884.34
6151,1858,195,9,342,14586.57
6152,1858,72,16,440,11986.15
6153,1858,138,4,470,46432.76
6154,1858,88,7,379,26278.53
6155,1858,117,22,341,17541.12
6156,1858,71,25,234,16190.65
6157,1858,45,16,500,31946.31
6158,1858,90,34,480,38735.61
6159,1858,184,33,402,24267.23
6160,1858,185,28,292,12562.61
6161,1858,25,29,171,7772.8
6162,1858,68,25,397,28001.81
6163,1858,69,36,310,26541.46
6164,1858,77,32,120,16507.73
6165,1858,78,11,382,20680.84
6166,1858,180,14,480,37883.51
6167,1858,141,6,211,33389.31
6168,1858,106,5,154,42831.23
6169,1858,84,25,397,49835.67
6170,1858,108,2,162,23557.4
6171,1858,29,1,476,41370.76
6172,1858,60,21,184,47800.36
6173,1858,57,33,281,6942.9
6174,1858,54,35,133,20495.55
6175,1858,166,30,82,46928.36
6176,1858,122,33,235,21749.11
6177,1858,55,33,196,6923.6
6178,1858,5,6,475,40181.78
6179,1858,64,12,390,38071.0
6180,1858,194,26,324,39695.67
6181,1858,169,20,355,37075.45
6182,1858,147,20,383,45726.81
6183,1858,19,34,68,6445.48
6184,1858,136,3,363,21224.53
6185,1858,190,11,480,32492.17
6186,1858,8,26,453,32859.66
6187,1858,13,29,431,16471.52
6188,1858,99,24,303,19055.55
6189,1858,35,10,319,36695.34
6190,1858,33,8,130,35370.08
6191,1858,198,12,450,20626.34
6192,1858,62,3,435,36646.62
6193,1858,87,8,285,35109.61
6194,1858,69,1,159,31722.3
6195,1858,189,1,205,30375.97
6196,1858,74,19,186,36522.15
6197,1858,169,29,399,42247.08
6198,1858,84,4,56,15822.78
6199,1858,15,12,417,18097.16
6200,1858,155,4,483,48818.77
6201,1886,156,34,90,33831.69
6202,1886,108,34,332,39973.19
6203,1886,49,28,104,31502.19
6204,1886,11,20,497,49303.04
6205,1886,31,11,65,13362.97
6206,1886,200,3,116,18715.41
6207,1886,15,19,341,11693.51
6208,1886,91,21,359,37174.49
6209,1886,118,34,92,8570.87
6210,1886,38,21,351,32262.58
6211,1886,60,6,234,46754.49
6212,1886,36,14,258,29580.27
6213,1886,108,31,173,30550.43
6214,1886,35,24,313,32421.96
6215,1886,85,26,475,18039.67
6216,1886,153,34,53,21083.47
